Executing windows.dlllist...
Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
1304	spoolsv.exe	0x72f60000	0x6000	wls0wndh.dll	C:\Windows\system32\wls0wndh.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72f30000	0x2f000	WSDMon.dll	C:\Windows\System32\WSDMon.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72cd0000	0x73000	wsdapi.dll	C:\Windows\System32\wsdapi.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72940000	0xc3000	webservices.dll	C:\Windows\System32\webservices.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x74d70000	0x76000	FirewallAPI.dll	C:\Windows\System32\FirewallAPI.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x74ef0000	0x9000	VERSION.dll	C:\Windows\System32\VERSION.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72ca0000	0x2b000	FunDisc.dll	C:\Windows\system32\FunDisc.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72c90000	0xd000	fdPnp.dll	C:\Windows\system32\fdPnp.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72c80000	0xb000	winprint.dll	C:\Windows\system32\spool\PRTPROCS\W32X86\winprint.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x74f50000	0x16000	GPAPI.dll	C:\Windows\System32\GPAPI.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x73c10000	0x9000	dsrole.dll	C:\Windows\System32\dsrole.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x728c0000	0x7d000	win32spl.dll	C:\Windows\System32\win32spl.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x72890000	0x22000	inetpp.dll	C:\Windows\System32\inetpp.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x750b0000	0xe000	DEVRTL.dll	C:\Windows\System32\DEVRTL.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x74f70000	0x15000	SPINF.dll	C:\Windows\System32\SPINF.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x749c0000	0xb000	cscapi.dll	C:\Windows\System32\cscapi.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x740b0000	0x9000	netutils.dll	C:\Windows\System32\netutils.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x71050000	0x5a000	netprofm.dll	C:\Windows\System32\netprofm.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x73c20000	0x10000	nlaapi.dll	C:\Windows\System32\nlaapi.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:14.000000 	Disabled
1304	spoolsv.exe	0x70ba0000	0x8000	npmproxy.dll	C:\Windows\System32\npmproxy.dll	2022-11-14 20:27:14.000000 	Disabled
1340	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\system32\svchost.exe	N/A	Disabled
1340	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1340	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x71d30000	0x7e000	bfe.dll	c:\windows\system32\bfe.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x754f0000	0x1b000	AUTHZ.dll	c:\windows\system32\AUTHZ.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x73ae0000	0xa000	slc.dll	c:\windows\system32\slc.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74f10000	0xb000	pcwum.dll	C:\Windows\system32\pcwum.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x71c80000	0x8d000	mpssvc.dll	c:\windows\system32\mpssvc.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74d70000	0x76000	FirewallAPI.dll	c:\windows\system32\FirewallAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74ef0000	0x9000	VERSION.dll	c:\windows\system32\VERSION.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x725a0000	0x38000	fwpuclnt.dll	c:\windows\system32\fwpuclnt.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74f50000	0x16000	GPAPI.dll	C:\Windows\system32\GPAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x73950000	0xd000	dhcpcsvc6.DLL	C:\Windows\system32\dhcpcsvc6.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74e70000	0x12000	dhcpcsvc.DLL	C:\Windows\system32\dhcpcsvc.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x71c50000	0x8000	wfapigp.dll	C:\Windows\system32\wfapigp.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x74e90000	0x21000	ntmarta.dll	C:\Windows\system32\ntmarta.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x718a0000	0x25000	dps.dll	c:\windows\system32\dps.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x73b40000	0x7d000	taskschd.dll	C:\Windows\system32\taskschd.dll	2022-11-14 20:25:21.000000 	Disabled
1340	svchost.exe	0x70b80000	0x15000	wdi.dll	C:\Windows\system32\wdi.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x71050000	0x5a000	netprofm.dll	C:\Windows\System32\netprofm.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x73c20000	0x10000	nlaapi.dll	C:\Windows\System32\nlaapi.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x70ba0000	0x8000	npmproxy.dll	C:\Windows\System32\npmproxy.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x706e0000	0xd6000	diagperf.dll	C:\Windows\system32\diagperf.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x706d0000	0x6000	pnpts.dll	C:\Windows\system32\pnpts.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x706c0000	0x8000	pots.dll	C:\Windows\system32\pots.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x70620000	0x9e000	tdh.dll	C:\Windows\system32\tdh.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x705f0000	0x18000	radardt.dll	C:\Windows\system32\radardt.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x70580000	0xb000	wdiasqmmodule.dll	C:\Windows\system32\wdiasqmmodule.dll	2022-11-14 20:25:23.000000 	Disabled
1340	svchost.exe	0x75490000	0x17000	bcrypt.dll	C:\Windows\system32\bcrypt.dll	2022-11-14 20:25:23.000000 	Disabled
1424	taskeng.exe	0x300000	0x30000	taskeng.exe	C:\Windows\system32\taskeng.exe	N/A	Disabled
1424	taskeng.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1424	taskeng.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1424	taskeng.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:25:22.000000 	Disabled
1424	taskeng.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:25:22.000000 	Disabled
1424	taskeng.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:22.000000 	Disabled
1424	taskeng.exe	0x70e70000	0x8000	tschannel.dll	C:\Windows\system32\tschannel.dll	2022-11-14 20:25:22.000000 	Disabled
1424	taskeng.exe	0x74310000	0x2f000	XmlLite.dll	C:\Windows\system32\XmlLite.dll	2022-11-14 20:25:22.000000 	Disabled
1424	taskeng.exe	0x75890000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2022-11-14 20:25:22.000000 	Disabled
1488	vmicsvc.exe	0xdc0000	0x38000	vmicsvc.exe	C:\Windows\system32\vmicsvc.exe	N/A	Disabled
1488	vmicsvc.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1488	vmicsvc.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x71c10000	0x35000	ACTIVEDS.dll	C:\Windows\system32\ACTIVEDS.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x71bd0000	0x34000	adsldpc.dll	C:\Windows\system32\adsldpc.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x73bc0000	0x14000	ATL.DLL	C:\Windows\system32\ATL.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x71bc0000	0x7000	vmbuspipe.dll	C:\Windows\system32\vmbuspipe.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x71b90000	0x30000	adsldp.dll	C:\Windows\system32\adsldp.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75830000	0x5f000	SXS.DLL	C:\Windows\system32\SXS.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x740c0000	0x11000	NETAPI32.DLL	C:\Windows\system32\NETAPI32.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x740b0000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75750000	0x19000	srvcli.dll	C:\Windows\system32\srvcli.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x740a0000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x757c0000	0x8000	SECUR32.DLL	C:\Windows\system32\SECUR32.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x75190000	0x22000	LOGONCLI.DLL	C:\Windows\system32\LOGONCLI.DLL	2022-11-14 20:25:21.000000 	Disabled
1488	vmicsvc.exe	0x751c0000	0x44000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0xdc0000	0x38000	vmicsvc.exe	C:\Windows\system32\vmicsvc.exe	N/A	Disabled
1508	vmicsvc.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1508	vmicsvc.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x71c10000	0x35000	ACTIVEDS.dll	C:\Windows\system32\ACTIVEDS.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x71bd0000	0x34000	adsldpc.dll	C:\Windows\system32\adsldpc.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x73bc0000	0x14000	ATL.DLL	C:\Windows\system32\ATL.DLL	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:25:21.000000 	Disabled
1508	vmicsvc.exe	0x71bc0000	0x7000	vmbuspipe.dll	C:\Windows\system32\vmbuspipe.dll	2022-11-14 20:25:21.000000 	Disabled
